,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
636,1686,207500,20,RL,79.0,10240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,1686.0,LwQ,1686.0,0.0,1686.0,GasA,TA,Y,SBrkr,1686,0,0,1,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1980,Unf,2,612.0,TA,TA,Y,384,131,0,0,0,0,No,No,No,0,5,2006,WD ,Normal
637,1144,150000,20,RL,73.0,8760,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,164.0,Gd,TA,CBlock,TA,TA,No,ALQ,1169.0,Unf,1169.0,313.0,1169.0,GasA,TA,Y,SBrkr,1144,0,0,1,0,1,0,3,1,TA,6,Typ,0,0,Attchd,1956,RFn,1,286.0,TA,TA,Y,257,0,0,0,0,0,No,No,No,0,6,2009,WD ,Normal
638,1200,119000,50,RM,58.0,8155,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,780.0,Unf,780.0,780.0,780.0,GasA,Gd,Y,FuseA,780,420,0,0,0,1,0,4,1,TA,7,Typ,0,0,No,0,0,0,0.0,0,No,Y,0,0,96,0,0,0,No,No,No,0,7,2008,WD ,Normal
639,1008,135000,20,RL,109.0,9723,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,332.0,TA,TA,CBlock,TA,TA,No,Unf,1008.0,Unf,1008.0,1008.0,1008.0,GasA,TA,Y,SBrkr,1008,0,0,0,0,1,0,2,1,TA,5,Typ,0,0,Attchd,1963,RFn,2,430.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,10,2006,WD ,Normal
640,1092,75190,160,RM,21.0,1890,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,546.0,Unf,546.0,546.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,0,0,1,1,3,1,TA,6,Typ,0,0,Attchd,1976,Unf,1,286.0,TA,TA,Y,0,0,0,0,0,0,No,GdWo,No,0,4,2007,COD,Normal
641,864,124500,20,RL,70.0,8120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,864.0,Unf,864.0,673.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,0,0,1,0,3,1,TA,5,Typ,0,0,Detchd,1994,Unf,2,463.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,7,2009,WD ,Normal
642,1092,83500,160,RM,,1974,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,546.0,Unf,546.0,212.0,546.0,GasA,TA,Y,SBrkr,546,546,0,0,0,1,1,3,1,TA,6,Typ,0,0,Attchd,1973,RFn,1,286.0,TA,TA,Y,120,96,0,0,0,0,No,No,No,0,5,2010,WD ,Normal
643,768,129500,85,RL,54.0,7244,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,768.0,Unf,768.0,149.0,768.0,GasA,Ex,Y,SBrkr,768,0,0,1,0,1,0,2,1,TA,5,Typ,0,0,Detchd,1987,Unf,2,624.0,TA,TA,Y,104,0,0,0,0,0,No,No,No,0,4,2007,WD ,Normal
644,2234,441929,20,RL,85.0,14082,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,2220.0,Unf,2220.0,662.0,2220.0,GasA,Ex,Y,SBrkr,2234,0,0,1,0,1,1,1,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,2,724.0,TA,TA,Y,390,80,0,0,0,0,No,No,No,0,1,2007,WD ,Normal
645,1405,171750,120,RL,,3136,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,1405.0,Unf,1405.0,1405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003,RFn,2,478.0,TA,TA,Y,148,36,0,0,0,0,No,No,No,0,3,2006,WD ,Normal
646,1047,100000,30,RM,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,641.0,Unf,641.0,641.0,641.0,GasA,Gd,Y,SBrkr,1047,0,0,0,0,1,0,2,1,TA,6,Typ,0,0,Detchd,1954,Unf,1,273.0,Fa,Fa,N,0,0,0,0,0,0,No,No,Shed,450,8,2007,WD ,Normal
647,1568,143000,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,1568.0,Unf,1568.0,1568.0,1568.0,GasA,TA,Y,SBrkr,1568,0,0,0,0,1,1,3,1,TA,7,Typ,0,0,Attchd,1967,Unf,2,440.0,TA,TA,Y,160,40,0,0,0,0,No,No,No,0,3,2009,COD,Normal
648,1124,93000,20,RL,77.0,8335,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,0,0,No,0,0.0,0,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1124,0,0,0,0,1,0,3,1,TA,5,Min2,1,Gd,No,0,0,0,0.0,0,No,N,0,36,190,0,0,0,No,No,No,0,4,2006,WD ,Normal
649,1092,76000,160,RM,21.0,1476,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,546.0,Unf,546.0,370.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,0,0,1,1,3,1,TA,5,Typ,0,0,No,0,0,0,0.0,0,No,Y,200,26,0,0,0,0,No,No,No,0,3,2010,WD ,Normal
650,864,128500,20,RL,120.0,9560,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,864.0,Unf,864.0,504.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,0,0,1,0,3,1,TA,5,Typ,0,0,Attchd,1972,RFn,1,288.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,6,2006,WD ,Normal
651,1363,164900,20,RL,75.0,14559,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,70.0,Gd,TA,CBlock,TA,TA,No,BLQ,1008.0,Rec,1008.0,178.0,1008.0,GasA,Ex,Y,SBrkr,1363,0,0,1,0,1,0,2,1,TA,6,Min1,2,TA,CarPort,1951,Unf,1,288.0,TA,TA,Y,324,42,0,0,168,0,No,No,Shed,2000,6,2009,WD ,Normal
652,2097,228000,60,RL,59.0,11228,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,1080.0,GLQ,1080.0,499.0,1080.0,GasA,Ex,Y,SBrkr,1080,1017,0,0,1,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993,Unf,3,678.0,TA,TA,Y,196,187,0,0,0,0,No,No,No,0,12,2008,WD ,Normal
653,1100,141000,20,RL,,12493,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,1100.0,Rec,1100.0,375.0,1100.0,GasA,TA,Y,SBrkr,1100,0,0,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1960,RFn,1,312.0,TA,TA,Y,355,0,0,0,0,0,No,GdWo,No,0,4,2008,WD ,Normal
654,1690,190550,60,RL,68.0,9543,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,845.0,Unf,845.0,845.0,845.0,GasA,Ex,Y,SBrkr,845,845,0,0,0,2,1,3,1,Gd,7,Typ,0,0,Attchd,2001,RFn,2,517.0,TA,TA,Y,0,103,0,0,0,0,No,No,No,0,2,2007,WD ,Normal
655,3238,410000,50,RL,56.0,14720,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,2033.0,Unf,2033.0,1217.0,2033.0,GasA,Ex,Y,SBrkr,2053,1185,0,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996,Fin,3,666.0,TA,TA,Y,283,86,0,0,0,0,No,No,No,0,3,2010,WD ,Normal
656,1795,131500,50,RM,81.0,12150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,TA,TA,BrkTil,TA,TA,No,Unf,1050.0,Unf,1050.0,1050.0,1050.0,GasA,Ex,N,FuseF,1050,745,0,0,0,2,0,4,1,TA,7,Typ,0,0,Attchd,1954,Unf,1,352.0,Fa,TA,Y,0,0,0,0,0,0,No,No,No,0,11,2008,WD ,Normal
657,1647,153000,20,RL,75.0,9532,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1105.0,Rec,1105.0,156.0,1105.0,GasA,Gd,Y,SBrkr,1647,0,0,1,0,1,0,3,1,TA,6,Min1,1,Fa,Attchd,1953,Fin,1,280.0,TA,TA,Y,225,0,0,0,0,368,TA,GdPrv,No,0,2,2007,WD ,Normal
658,984,126000,20,RL,,9308,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,984.0,Unf,984.0,430.0,984.0,GasA,TA,Y,SBrkr,984,0,0,0,0,1,0,3,1,TA,5,Typ,0,0,Attchd,1965,Unf,1,310.0,TA,TA,Y,0,0,0,0,0,0,No,MnPrv,No,0,7,2006,WD ,Normal
659,875,105000,30,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,715.0,Unf,715.0,506.0,715.0,GasA,TA,Y,FuseA,875,0,0,1,0,1,0,2,1,TA,5,Typ,0,0,Detchd,1931,Unf,1,180.0,Fa,TA,Y,48,0,0,0,0,0,No,No,No,0,11,2009,WD ,Normal
660,1456,138000,160,RL,24.0,2364,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,855.0,Unf,855.0,576.0,855.0,GasA,TA,Y,SBrkr,855,601,0,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1978,Fin,2,440.0,TA,TA,Y,147,0,0,0,0,0,No,No,No,0,4,2009,WD ,Normal
661,1394,165500,80,RL,,11950,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,384.0,Unf,384.0,384.0,384.0,GasA,Ex,Y,SBrkr,754,640,0,0,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2003,Fin,2,400.0,TA,TA,Y,100,0,0,0,0,0,No,No,No,0,10,2007,WD ,Normal
662,1196,110000,50,RL,67.0,12354,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,684.0,Unf,684.0,684.0,684.0,GasA,Gd,Y,SBrkr,684,512,0,0,0,1,0,3,1,Gd,7,Typ,0,0,Detchd,2005,Unf,2,528.0,TA,TA,Y,0,46,0,0,0,0,No,GdPrv,Shed,800,8,2009,ConLI,Normal
663,1502,149000,70,RL,60.0,7200,Pave,None,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,776.0,Unf,776.0,776.0,776.0,GasA,TA,Y,SBrkr,851,651,0,0,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1931,RFn,1,270.0,TA,TA,P,0,0,112,0,0,0,No,MnPrv,No,0,2,2008,WD ,Normal
664,1479,176000,60,RL,78.0,12090,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1981,2003,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,Gd,TA,CBlock,Gd,TA,No,ALQ,725.0,Unf,725.0,404.0,725.0,GasA,Ex,Y,SBrkr,725,754,0,0,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1981,RFn,2,484.0,TA,TA,Y,167,72,0,0,0,0,No,No,No,0,3,2007,WD ,Normal
665,666,64500,20,RL,50.0,5000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,CBlock,Fa,Fa,No,LwQ,666.0,Unf,666.0,367.0,666.0,GasA,Fa,N,SBrkr,666,0,0,0,1,1,0,2,1,Gd,4,Typ,0,0,No,0,0,0,0.0,0,No,N,0,52,0,0,0,0,No,MnPrv,No,0,4,2007,WD ,Normal
666,1466,170000,50,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,796.0,Unf,796.0,170.0,796.0,GasA,Gd,Y,SBrkr,1096,370,0,0,1,2,0,3,1,Gd,7,Min1,1,TA,Attchd,1950,Unf,2,566.0,TA,TA,Y,436,21,0,0,0,0,No,No,Shed,500,4,2006,WD ,Normal
667,1144,139950,20,RL,75.0,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,1144.0,Unf,1144.0,572.0,1144.0,GasA,Gd,Y,SBrkr,1144,0,0,1,0,1,0,3,1,TA,6,Typ,0,0,Attchd,1961,Unf,2,456.0,TA,TA,Y,0,0,0,0,0,0,No,GdWo,No,0,9,2008,WD ,Normal
668,1036,188000,120,RL,36.0,3640,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1036.0,Unf,1036.0,176.0,1036.0,GasA,TA,Y,SBrkr,1036,0,0,1,0,1,0,1,1,Gd,4,Typ,1,TA,Detchd,1980,Fin,2,484.0,TA,TA,Y,133,108,0,0,0,0,No,No,No,0,9,2006,WD ,Normal
669,1535,214000,20,RL,70.0,10171,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,Gd,TA,PConc,Gd,TA,No,GLQ,1517.0,Unf,1517.0,1515.0,1517.0,GasA,Ex,Y,SBrkr,1535,0,0,0,0,2,0,3,1,Gd,7,Typ,0,0,Attchd,2004,RFn,2,532.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,3,2010,WD ,Normal
670,715,68000,30,RL,60.0,10914,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,3,3,1929,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,715.0,Unf,715.0,715.0,715.0,GasA,Fa,N,FuseP,715,0,0,0,0,1,0,2,1,TA,4,Typ,0,0,Detchd,1967,Unf,2,660.0,Fa,TA,N,0,0,75,0,112,0,No,No,No,0,8,2006,WD ,Normal
671,1383,165000,20,RL,,13284,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,1383.0,Unf,1383.0,319.0,1383.0,GasA,TA,Y,SBrkr,1383,0,0,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1954,Unf,1,354.0,TA,TA,Y,511,116,0,0,0,0,No,GdPrv,No,0,6,2008,WD ,Normal
672,1824,139000,90,RL,94.0,9400,Pave,None,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,912.0,Unf,912.0,912.0,912.0,GasA,TA,Y,SBrkr,912,912,0,0,0,2,2,4,2,TA,8,Typ,0,0,No,0,0,0,0.0,0,No,Y,128,0,0,0,0,0,No,No,No,0,4,2010,WD ,Normal
673,1097,145000,20,RL,112.0,10859,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,1097.0,Unf,1097.0,1097.0,1097.0,GasA,Ex,Y,SBrkr,1097,0,0,0,0,1,1,3,1,TA,6,Typ,0,0,Attchd,1995,Unf,2,672.0,TA,TA,Y,392,64,0,0,0,0,No,No,No,0,6,2009,WD ,Normal
674,1612,128500,50,RM,53.0,5830,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,988.0,Unf,988.0,200.0,988.0,GasA,Ex,Y,SBrkr,1030,582,0,0,0,1,1,3,1,TA,7,Typ,0,0,Detchd,1950,Unf,1,363.0,TA,TA,Y,0,0,0,0,0,0,No,MnPrv,No,0,3,2010,WD ,Normal
675,1452,158450,85,RL,75.0,11235,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1964,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,30.0,TA,TA,CBlock,Gd,TA,Av,BLQ,1420.0,Unf,1420.0,635.0,1420.0,GasA,Gd,Y,SBrkr,1452,0,0,1,0,1,0,2,1,TA,6,Min2,1,TA,Detchd,1964,Unf,2,572.0,TA,TA,Y,92,0,88,0,0,0,No,No,No,0,11,2007,WD ,Normal
676,816,120500,30,RM,,5890,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,816.0,Unf,816.0,278.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,0,0,1,0,2,1,TA,5,Typ,0,0,Detchd,2002,Unf,1,432.0,TA,TA,Y,0,0,96,0,0,0,No,No,No,0,6,2008,WD ,Normal
677,1969,141000,50,RM,60.0,6876,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,1272.0,Unf,1272.0,1272.0,1272.0,GasA,TA,Y,SBrkr,1272,0,697,0,0,2,0,4,1,TA,9,Min1,1,Gd,Detchd,1938,Unf,2,400.0,TA,TA,Y,0,34,0,0,0,0,No,No,No,0,11,2008,COD,Normal
678,2035,222500,60,RL,,9505,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,Unf,884.0,Unf,884.0,884.0,884.0,GasA,Ex,Y,SBrkr,884,1151,0,0,0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2001,Fin,2,434.0,TA,TA,Y,144,48,0,0,0,0,No,No,No,0,5,2010,WD ,Normal
679,1176,114500,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,816.0,Unf,816.0,816.0,816.0,GasA,TA,Y,SBrkr,816,0,360,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985,Unf,2,528.0,TA,TA,Y,112,0,0,0,0,0,No,MnPrv,Shed,400,9,2006,WD ,Normal
680,2296,451950,60,RL,97.0,13478,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1722.0,Unf,1722.0,384.0,1722.0,GasA,Ex,Y,SBrkr,1728,568,0,1,0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,2008,RFn,3,842.0,TA,TA,Y,382,274,0,0,0,0,No,No,No,0,6,2009,ConLI,Normal
681,1557,234000,120,RL,,3196,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,Gd,Unf,1374.0,Unf,1374.0,1374.0,1374.0,GasA,Ex,Y,SBrkr,1557,0,0,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003,Fin,2,420.0,TA,TA,Y,143,20,0,0,0,0,No,No,No,0,10,2006,WD ,Normal
682,1209,159000,20,RL,90.0,9900,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,1209.0,Unf,1209.0,150.0,1209.0,GasA,Gd,Y,SBrkr,1209,0,0,1,0,1,0,3,1,TA,6,Typ,0,0,Attchd,1966,RFn,2,504.0,TA,TA,Y,0,0,120,0,0,0,No,No,No,0,4,2010,ConLD,Normal
683,924,80000,190,RL,60.0,12180,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,672.0,Unf,672.0,324.0,672.0,Grav,Fa,N,FuseA,672,252,0,1,0,1,0,2,1,Fa,5,Typ,0,0,Detchd,1941,Unf,1,280.0,TA,TA,Y,0,0,0,0,0,0,No,MnPrv,No,0,7,2010,WD ,Normal
684,999,178400,85,RL,,12122,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,Ex,TA,CBlock,TA,TA,Av,ALQ,944.0,Unf,944.0,77.0,944.0,GasA,Gd,Y,SBrkr,999,0,0,1,0,1,0,3,1,Ex,6,Typ,0,0,Attchd,1961,RFn,2,588.0,TA,TA,Y,144,76,0,0,0,0,No,No,No,0,7,2008,WD ,Normal
685,2454,185000,75,RM,75.0,13500,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,819.0,Unf,819.0,819.0,819.0,GasA,TA,Y,FuseA,1312,1142,0,0,0,2,0,3,1,TA,8,Typ,1,Gd,Attchd,1950,Unf,2,576.0,TA,TA,N,0,148,150,0,0,0,No,MnPrv,No,0,2,2007,WD ,Normal
