GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SaleType,BsmtNumBath,TotalNumBath
919,95000,50,RL,65.0,6001,Pave,3,Bnk,4,Inside,2,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,1,2,368.0,1,232.0,600.0,GasA,5,N,5,600,319,3,1,3,5,8,0,0,Detchd,1940.0,1,1.0,231.0,3,3,3,0,0,3,3,2010,WD ,0.0,1.0
1320,138000,50,RL,60.0,8064,Pave,4,Lvl,4,Inside,3,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,5,315.0,1,453.0,768.0,GasA,5,Y,5,819,501,3,1,3,5,8,0,0,Detchd,1994.0,1,2.0,576.0,3,3,3,108,0,2,9,2008,WD ,0.0,2.0
1680,170000,20,RL,86.0,17871,Pave,2,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,1680.0,1680.0,GasA,4,Y,5,1680,0,4,1,4,7,8,0,0,Attchd,1996.0,1,2.0,628.0,3,3,3,152,0,0,6,2007,WD ,0.0,2.0
1242,105000,70,RL,43.0,5707,Pave,4,Bnk,4,Inside,3,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,583.0,583.0,GasA,4,Y,3,647,595,3,1,3,6,8,1,4,Detchd,1935.0,1,1.0,180.0,2,3,3,329,96,0,3,2009,WD ,0.0,1.5
1774,87000,70,RM,60.0,9600,Pave,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,3,3,BrkTil,3,2,1,1,0.0,1,1095.0,1095.0,GasW,2,N,5,1095,679,4,2,3,8,6,0,0,2Types,1920.0,1,3.0,779.0,2,2,1,0,0,0,5,2006,WD ,1.0,2.0
1200,165000,160,FV,30.0,3180,Pave,4,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,390.0,1,210.0,600.0,GasA,5,Y,5,600,600,2,1,4,5,8,0,0,Detchd,2005.0,2,2.0,480.0,3,3,3,0,166,0,5,2008,WD ,1.0,2.5
1456,139500,75,RM,60.0,6000,Pave,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2.5Unf,6,7,1915,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,BrkTil,3,3,1,1,0.0,1,728.0,728.0,GasA,4,Y,5,728,728,4,1,4,7,8,0,0,Detchd,1915.0,1,1.0,308.0,2,2,1,0,0,0,6,2008,WD ,0.0,1.5
1734,126000,90,RL,75.0,10125,Pave,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,GasA,3,Y,5,1302,432,4,2,4,8,8,0,0,Attchd,1977.0,1,2.0,539.0,3,3,3,0,0,0,8,2009,COD,0.0,2.0
2287,225000,50,RL,81.0,15593,Pave,4,Lvl,4,Corner,3,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,4,3,CBlock,3,3,1,4,603.0,1,701.0,1304.0,GasW,3,Y,5,1304,983,3,1,3,7,8,1,3,Attchd,1953.0,3,2.0,667.0,3,3,3,0,21,0,7,2006,WD ,0.0,2.0
1688,226500,20,RL,63.0,12680,Pave,3,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,4,3,CBlock,4,4,2,6,983.0,1,692.0,1675.0,GasA,5,Y,5,1688,0,2,1,5,6,8,1,5,Attchd,1988.0,2,2.0,528.0,3,3,3,0,48,0,6,2008,WD ,1.0,2.0
1302,111750,160,RM,21.0,1680,Pave,4,Lvl,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,3,3,CBlock,3,3,1,3,350.0,1,280.0,630.0,GasA,3,Y,5,630,672,3,1,3,6,8,0,0,Detchd,1972.0,1,1.0,264.0,3,3,3,0,0,0,12,2008,WD ,0.0,2.5
1864,97500,190,RM,41.0,5852,Pave,1,Bnk,4,Corner,3,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,5,1902,2000,Gable,CompShg,MetalSd,MetalSd,Stone,188.0,3,2,BrkTil,3,2,1,3,169.0,1,851.0,1020.0,GasA,3,N,3,978,886,6,1,3,9,8,0,0,None,0.0,0,0.0,0.0,0,0,1,0,188,0,5,2009,WD ,0.0,2.5
1347,143000,20,RM,69.0,5805,Pave,4,Bnk,4,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,4,274.0,3,0.0,1347.0,GasA,4,Y,5,1347,0,3,1,4,6,8,0,0,Detchd,1957.0,1,2.0,551.0,3,3,3,0,0,0,6,2010,WD ,1.5,1.0
1478,240000,120,RL,61.0,7380,Pave,3,Lvl,4,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,3,6,341.0,1,1077.0,1418.0,GasA,5,Y,5,1478,0,2,1,3,5,8,0,0,Attchd,1998.0,3,2.0,495.0,3,3,3,168,43,0,7,2009,WD ,1.0,2.0
1218,113700,160,RM,21.0,2058,Pave,4,Lvl,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,265.0,3,3,CBlock,3,3,1,1,0.0,1,672.0,672.0,GasA,5,Y,5,672,546,4,1,5,7,8,0,0,Detchd,1973.0,1,1.0,264.0,3,3,3,0,28,0,12,2007,WD ,0.0,1.5
2161,263400,50,RL,70.0,12392,Pave,4,Bnk,4,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,4,1,6,435.0,1,397.0,832.0,GasA,5,Y,5,1218,943,3,1,4,8,8,2,3,Attchd,1994.0,3,2.0,506.0,3,3,3,0,96,0,4,2008,WD ,1.0,2.5
1285,145400,50,RM,50.0,7000,Pave,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1926,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,5,374.0,1,487.0,861.0,GasA,5,Y,5,861,424,3,1,3,6,8,0,0,Detchd,1950.0,3,2.0,506.0,3,3,3,96,0,3,5,2006,WD ,0.5,1.0
2340,306000,60,RL,81.0,14311,Pave,3,Lvl,4,FR3,3,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,4,3,PConc,4,3,1,6,1023.0,1,213.0,1236.0,GasA,5,Y,5,1236,1104,4,1,4,9,8,1,4,Attchd,1996.0,2,3.0,787.0,3,3,3,192,180,4,6,2008,WD ,1.0,2.5
1518,274000,120,RL,62.0,12677,Pave,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,5,3,PConc,5,3,4,6,1218.0,1,300.0,1518.0,GasA,5,Y,5,1518,0,1,1,5,6,8,1,4,Attchd,2003.0,2,2.0,588.0,3,3,3,185,140,0,4,2008,WD ,0.0,1.5
1652,325000,20,RL,108.0,13173,Pave,3,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,4,3,PConc,5,3,1,6,1572.0,1,80.0,1652.0,GasA,5,Y,5,1652,0,2,1,5,6,8,2,5,Attchd,2006.0,3,2.0,840.0,3,3,3,404,102,0,11,2009,WD ,1.0,2.0
1571,178000,60,RL,59.0,7837,Pave,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,799.0,799.0,GasA,4,Y,5,799,772,3,1,3,7,8,1,3,Attchd,1993.0,2,2.0,380.0,3,3,3,0,40,0,5,2009,WD ,0.0,2.5
1082,162500,85,RL,74.0,8723,Pave,3,Lvl,4,Inside,3,NWAmes,PosN,Norm,1Fam,SFoyer,6,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,3,4,973.0,1,0.0,973.0,GasA,5,Y,5,1082,0,3,1,3,6,8,0,0,Attchd,1969.0,1,2.0,480.0,3,3,3,160,0,0,1,2007,WD ,1.0,1.0
882,103200,45,RL,55.0,5500,Pave,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,882.0,882.0,GasA,5,Y,5,882,0,1,1,3,4,8,0,0,None,0.0,0,0.0,0.0,0,0,3,0,0,3,4,2007,WD ,0.0,1.0
1964,205000,60,RL,80.0,10480,Pave,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,3,3,CBlock,3,3,1,5,403.0,1,400.0,803.0,GasA,3,Y,5,1098,866,4,1,3,8,8,1,4,Attchd,1976.0,2,2.0,483.0,3,3,3,0,69,0,9,2008,WD ,0.0,2.5
1376,96900,70,RM,42.0,7614,Pave,4,Lvl,4,Inside,2,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,2,1,0.0,1,738.0,738.0,GasA,4,Y,4,714,662,2,1,3,7,8,0,0,Detchd,1930.0,1,1.0,216.0,3,3,1,0,0,0,3,2006,WD ,0.0,1.0
858,110000,20,RL,61.0,7340,Pave,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,322.0,1,536.0,858.0,GasA,3,Y,5,858,0,2,1,3,4,8,0,0,Detchd,1979.0,1,1.0,684.0,3,3,3,0,0,0,6,2007,WD ,0.0,1.0
1063,128000,20,RL,80.0,9920,Pave,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,1,3,354.0,2,412.0,1056.0,GasA,3,Y,5,1063,0,3,1,3,6,8,0,0,Attchd,1954.0,2,1.0,280.0,3,3,3,0,0,3,2,2010,WD ,1.0,1.0
2113,350000,20,RL,91.0,10437,Pave,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,4,4,PConc,4,3,4,6,1696.0,1,413.0,2109.0,GasA,5,Y,5,2113,0,2,1,4,7,8,1,3,Attchd,1995.0,3,3.0,839.0,3,3,3,236,46,0,8,2008,WD ,1.0,2.5
1491,178000,20,RL,69.0,7777,Pave,3,Lvl,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,6,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,203.0,4,3,PConc,5,3,1,1,0.0,1,1491.0,1491.0,GasA,5,Y,5,1491,0,3,1,3,7,8,1,3,Attchd,1996.0,3,2.0,571.0,3,3,3,0,35,0,11,2007,WD ,0.0,2.0
2332,316000,60,RL,85.0,10574,Pave,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,126.0,4,3,PConc,5,3,1,6,856.0,1,292.0,1148.0,GasA,5,Y,5,1170,1162,4,1,5,9,8,1,4,BuiltIn,2004.0,3,3.0,756.0,3,3,3,224,142,0,7,2008,WD ,1.0,2.5
1232,194500,20,RL,64.0,7314,Pave,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,4,3,PConc,4,3,3,6,724.0,1,508.0,1232.0,GasA,5,Y,5,1232,0,2,1,4,6,8,0,0,Attchd,2007.0,2,2.0,632.0,3,3,3,132,0,0,2,2009,WD ,1.0,2.0
1675,173000,20,RL,100.0,15263,Pave,3,Lvl,4,Inside,3,ClearCr,Feedr,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,90.0,3,3,CBlock,4,3,1,3,766.0,1,656.0,1422.0,GasA,4,Y,5,1675,0,3,1,3,8,8,2,4,Attchd,1959.0,1,1.0,365.0,3,3,3,0,132,0,5,2010,WD ,0.0,2.0
1436,210000,20,RL,65.0,8450,Pave,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,4,3,PConc,4,3,2,6,946.0,1,490.0,1436.0,GasA,5,Y,5,1436,0,3,1,4,8,8,0,0,Attchd,2004.0,1,2.0,484.0,3,3,3,139,98,0,4,2008,WD ,1.0,2.0
1548,205000,50,RL,55.0,7264,Pave,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,952.0,952.0,GasW,4,N,5,952,596,3,1,5,5,8,0,0,Detchd,1978.0,1,2.0,672.0,3,3,3,74,0,0,10,2009,WD ,0.0,2.5
1200,163500,20,RL,80.0,8800,Pave,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202.0,3,3,CBlock,3,3,1,4,654.0,1,520.0,1174.0,GasA,5,Y,5,1200,0,3,1,3,6,8,1,3,Attchd,1966.0,2,2.0,440.0,3,3,3,0,0,3,10,2007,CWD,0.5,2.0
720,105900,30,RM,60.0,8520,Pave,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,624.0,624.0,GasA,4,Y,5,720,0,2,1,3,5,8,0,0,Detchd,2005.0,1,2.0,484.0,3,3,3,106,0,0,5,2010,WD ,0.0,1.0
960,94750,20,RL,73.0,10921,Pave,4,HLS,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,3,3,CBlock,3,3,1,3,520.0,1,440.0,960.0,GasA,3,Y,3,960,0,3,1,3,6,8,0,0,Attchd,1965.0,3,1.0,432.0,3,3,2,120,0,0,5,2007,WD ,1.0,1.0
1162,170000,20,RL,81.0,9260,Pave,4,Lvl,4,Corner,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,1162.0,1162.0,GasA,5,Y,5,1162,0,3,1,4,6,8,0,0,Attchd,2007.0,3,2.0,483.0,3,3,3,0,32,0,3,2008,WD ,0.0,2.0
754,84500,190,RM,60.0,6780,Pave,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,3,3,6,490.0,1,30.0,520.0,GasA,4,N,5,520,0,2,1,3,5,8,0,0,None,0.0,0,0.0,0.0,0,0,1,53,0,0,6,2006,WD ,1.0,1.0
2093,215000,60,RL,46.0,20544,Pave,3,Lvl,4,CulDSac,3,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,3,4,CBlock,4,3,1,1,0.0,1,791.0,791.0,GasA,4,Y,5,1236,857,3,1,3,7,8,1,3,Attchd,1986.0,3,2.0,542.0,3,3,3,364,63,3,11,2008,WD ,0.0,2.5
1733,185088,60,RL,63.0,8577,Pave,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,847.0,847.0,GasA,5,Y,5,847,886,3,1,4,7,8,1,4,BuiltIn,2004.0,3,2.0,433.0,3,3,3,144,48,0,4,2010,WD ,0.0,2.5
2256,236000,60,RL,71.0,8795,Pave,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,300.0,1,652.0,952.0,GasA,5,Y,5,980,1276,4,1,4,8,8,1,3,BuiltIn,2000.0,3,2.0,554.0,3,3,3,224,54,0,4,2009,WD ,0.0,2.5
1282,108500,190,RL,59.0,4484,Pave,3,Lvl,4,Corner,3,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,485.0,1,187.0,672.0,GasA,3,N,5,778,504,2,1,3,4,8,0,0,Detchd,1942.0,1,1.0,240.0,3,3,3,0,88,3,7,2007,WD ,1.0,1.0
1540,129400,70,RM,60.0,6000,Pave,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,9,1905,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,2,3,1,1,0.0,1,572.0,572.0,GasA,5,Y,5,884,656,3,1,4,7,8,0,0,None,0.0,0,0.0,0.0,0,0,1,240,77,0,2,2008,WD ,0.0,1.5
1320,172500,85,RL,84.0,16500,Pave,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,SFoyer,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,509.0,3,3,CBlock,4,3,3,6,962.0,1,270.0,1232.0,GasA,2,Y,5,1320,0,3,1,3,5,8,1,4,Attchd,1971.0,2,2.0,495.0,3,3,3,0,20,0,5,2009,WD ,0.5,2.0
984,110000,20,RM,65.0,9750,Pave,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,3,3,CBlock,3,3,1,3,200.0,1,784.0,984.0,GasA,4,Y,5,984,0,2,1,2,5,8,0,0,Detchd,1959.0,1,1.0,308.0,3,3,1,0,0,0,6,2008,WD ,1.0,1.0
1270,175900,20,RL,64.0,7242,Pave,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,1270.0,1270.0,GasA,5,Y,5,1270,0,2,1,4,6,8,0,0,Attchd,2005.0,2,2.0,524.0,3,3,3,0,96,0,7,2007,WD ,0.0,2.0
1680,213250,20,RL,78.0,10140,Pave,4,Lvl,4,Inside,3,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,2,144.0,6,379.0,1650.0,GasA,5,Y,5,1680,0,3,1,4,7,4,1,3,Attchd,1998.0,3,2.0,583.0,3,3,3,78,73,0,6,2009,WD ,1.0,2.0
1358,204000,20,FV,73.0,7321,Pave,3,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,1339.0,1339.0,GasA,5,Y,5,1358,0,3,1,4,5,8,0,0,Detchd,1999.0,1,2.0,625.0,3,3,3,176,174,0,12,2007,COD,0.0,2.0
1491,209000,20,RL,70.0,9116,Pave,4,Lvl,4,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,1,0.0,1,1491.0,1491.0,GasA,5,Y,5,1491,0,3,1,4,7,8,0,0,Attchd,2001.0,2,2.0,490.0,3,3,3,120,100,0,5,2006,WD ,0.0,2.0
1829,218500,20,RL,74.0,10456,Pave,3,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,120.0,3,3,CBlock,3,3,1,6,506.0,1,1323.0,1829.0,GasA,4,Y,5,1829,0,4,1,3,8,8,0,0,Attchd,1967.0,2,2.0,535.0,3,3,3,0,76,0,5,2010,WD ,1.0,2.0
1040,163000,20,RL,77.0,11500,Pave,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,3,2,1,4,872.0,3,108.0,1040.0,GasA,4,Y,5,1040,0,3,1,3,6,7,1,1,Attchd,1967.0,2,2.0,480.0,3,3,3,0,0,3,5,2009,WD ,1.0,1.0
1210,102900,20,RL,75.0,9533,Pave,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,140.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,GasA,3,Y,4,1210,0,2,1,3,7,8,0,0,Attchd,1953.0,3,1.0,616.0,3,3,3,208,0,3,8,2009,ConLD,0.0,1.5
1691,175000,20,RL,90.0,9900,Pave,4,Lvl,4,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,4,3,CBlock,3,3,1,3,1173.0,1,507.0,1680.0,GasA,3,Y,5,1691,0,2,1,3,5,8,0,0,Attchd,1967.0,1,2.0,550.0,4,3,3,0,67,3,4,2009,WD ,1.0,1.0
914,128000,20,RL,73.0,17199,Pave,4,Lvl,4,FR2,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1961,1961,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3,3,1,5,314.0,1,600.0,914.0,GasA,5,Y,5,914,0,2,1,3,4,8,0,0,Basment,1961.0,1,1.0,270.0,2,3,3,140,0,2,7,2007,WD ,0.0,1.0
901,107900,20,RM,50.0,6000,Pave,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,901.0,901.0,GasA,5,Y,5,901,0,2,1,3,4,8,0,0,Detchd,1954.0,1,1.0,281.0,2,3,3,0,0,0,8,2008,WD ,0.0,1.0
1533,280000,20,RL,62.0,70761,Pave,3,Low,4,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,4,5,655.0,1,878.0,1533.0,GasA,3,Y,5,1533,0,2,1,4,5,8,2,3,Attchd,1975.0,1,2.0,576.0,3,3,3,200,54,0,12,2006,WD ,1.0,2.0
2555,191000,70,RL,79.0,11526,Pave,3,Bnk,4,Inside,2,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,5,3,1,1,0.0,1,588.0,588.0,GasA,2,Y,5,1423,748,3,1,3,11,7,1,4,Detchd,1993.0,3,2.0,672.0,3,3,3,431,0,0,9,2008,WD ,0.0,2.0
1056,139400,20,RL,80.0,9250,Pave,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,480.0,2,108.0,1056.0,GasA,3,Y,5,1056,0,3,1,3,6,8,0,0,Attchd,1954.0,1,1.0,260.0,3,3,3,390,0,0,7,2007,WD ,0.5,1.0
1422,155000,20,RL,63.0,9457,Pave,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,566.0,1,359.0,925.0,GasA,3,Y,5,1422,0,3,1,3,7,6,0,0,Detchd,1988.0,1,2.0,576.0,3,3,3,252,0,2,9,2007,WD ,1.0,1.0
1553,178750,60,RL,63.0,7875,Pave,4,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,3,414.0,1,277.0,691.0,GasA,4,Y,5,691,862,3,1,4,6,8,0,0,Attchd,1996.0,3,2.0,420.0,3,3,3,0,44,0,8,2007,WD ,0.0,2.5
1524,260000,40,RL,89.0,23595,Pave,4,Low,4,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,None,0.0,4,3,PConc,4,3,4,6,1258.0,1,74.0,1332.0,GasA,3,Y,5,1332,192,0,1,4,4,8,1,3,Attchd,1979.0,3,2.0,586.0,3,3,3,268,0,0,4,2010,WD ,2.0,0.5
1226,170000,120,RL,40.0,3876,Pave,3,Lvl,4,Inside,3,Greens,Norm,Norm,Twnhs,1Story,8,5,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,4,3,CBlock,4,3,4,6,652.0,3,48.0,1226.0,GasA,3,Y,5,1226,0,1,1,4,4,8,1,3,Attchd,1978.0,3,2.0,484.0,3,3,3,133,60,0,7,2006,WD ,1.0,1.0
990,126000,20,RL,65.0,8775,Pave,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,495.0,1,495.0,990.0,GasA,4,Y,5,990,0,3,1,3,5,8,0,0,Attchd,1996.0,1,1.0,299.0,3,3,3,0,64,0,4,2007,WD ,0.0,1.0
