GrLivArea,SalePrice,MSZoning,LotFrontage,LotArea,Alley,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal
2054,244000,RL,66.0,12224,,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,297.0,992.0,GasA,Ex,Y,SBrkr,1022,1032,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,RFn,2.0,TA,TA,Y,24,48,0,0,0,0,,,,0
1992,211000,RL,64.0,15295,,AllPub,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,98.0,860.0,GasA,Ex,Y,SBrkr,1212,780,0,1.0,0.0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,RFn,2.0,TA,TA,Y,225,32,0,0,0,0,,,,0
1294,179200,RL,77.0,7153,,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200.0,Unf,0.0,78.0,1278.0,GasA,Gd,Y,SBrkr,1294,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,112,51,0,0,0,0,,GdWo,,0
1291,173000,RL,73.0,2887,,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1003.0,Unf,0.0,288.0,1291.0,GasA,Ex,Y,SBrkr,1291,0,0,1.0,0.0,1,0,2,1,Gd,6,Typ,1,Gd,Attchd,Unf,2.0,TA,TA,Y,307,0,0,0,0,0,,,,0
1269,134500,RL,80.0,9360,,AllPub,Corner,Edwards,Norm,Norm,1Fam,2Story,6,8,1962,2001,Gable,CompShg,VinylSd,VinylSd,BrkCmn,216.0,Gd,TA,CBlock,TA,TA,No,Rec,324.0,Unf,0.0,297.0,621.0,GasA,TA,Y,SBrkr,621,648,0,0.0,0.0,1,1,3,1,TA,7,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,236,0,0,0,0,,GdWo,,0
1003,142500,RL,24.0,7937,,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,819.0,Unf,0.0,184.0,1003.0,GasA,TA,Y,SBrkr,1003,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,120,0,0,0,0,0,,GdPrv,,0
768,125000,RL,83.0,8172,,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,544.0,Unf,0.0,224.0,768.0,GasA,TA,Y,SBrkr,768,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,1,Fa,Detchd,Unf,1.0,TA,TA,Y,0,0,196,0,0,0,,MnPrv,,0
1680,114900,RH,74.0,6048,,AllPub,Corner,SWISU,Artery,Norm,2fmCon,1.5Fin,5,7,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,736.0,Unf,0.0,120.0,856.0,GasA,Gd,Y,SBrkr,936,744,0,1.0,0.0,2,0,2,2,TA,7,Typ,1,Gd,Detchd,Unf,2.0,TA,Fa,P,56,144,0,0,0,0,,,,0
923,119500,RL,80.0,6951,,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658.0,Unf,0.0,218.0,876.0,GasA,TA,Y,SBrkr,923,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,Unf,1.0,TA,TA,Y,362,0,0,0,0,0,,MnPrv,,0
887,124500,RL,38.0,10447,,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,516.0,Unf,0.0,348.0,864.0,GasA,TA,Y,SBrkr,887,0,0,0.0,1.0,1,0,3,1,TA,5,Typ,0,,Attchd,RFn,1.0,TA,TA,Y,140,0,0,0,0,0,,,,0
2000,470000,RL,60.0,18261,,AllPub,Inside,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,420.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1416.0,Unf,0.0,494.0,1910.0,GasA,Ex,Y,SBrkr,2000,0,0,1.0,0.0,2,1,3,1,Ex,8,Typ,2,Gd,Attchd,Unf,3.0,TA,TA,Y,351,102,0,0,123,0,,,,0
912,147000,RL,80.0,8872,,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595.0,Unf,0.0,317.0,912.0,GasA,Ex,Y,SBrkr,912,0,0,1.0,0.0,1,0,2,1,Gd,5,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,0,240,0,0,0,0,,,,0
987,100000,RM,43.0,1680,,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330.0,Unf,0.0,153.0,483.0,GasA,TA,Y,SBrkr,483,504,0,1.0,0.0,1,1,2,1,TA,5,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,,,,0
912,80500,RM,79.0,6240,,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,Gd,N,SBrkr,672,240,0,0.0,0.0,1,0,2,1,TA,3,Typ,0,,,,0.0,,,N,0,0,0,0,0,0,,,,0
1512,203000,RL,74.0,10141,,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,516.0,Rec,774.0,222.0,1512.0,GasA,Ex,Y,SBrkr,1512,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,RFn,3.0,TA,TA,Y,210,36,0,0,0,0,,,,0
1254,221800,RL,79.0,10324,,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Gd,TA,PConc,Gd,TA,Av,GLQ,872.0,Unf,0.0,382.0,1254.0,GasA,Ex,Y,SBrkr,1254,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,RFn,3.0,TA,TA,Y,168,92,0,0,0,0,,,,0
1022,89500,RM,60.0,4480,,AllPub,Corner,OldTown,Artery,Norm,1Fam,1Story,5,5,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,Fa,Fa,No,LwQ,782.0,Unf,0.0,240.0,1022.0,GasA,TA,N,FuseF,1022,0,0,1.0,0.0,1,0,2,1,Fa,4,Typ,1,Gd,Detchd,Unf,1.0,TA,Fa,N,0,122,20,0,0,0,,MnPrv,,0
884,142000,RL,41.0,15428,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,741.0,Unf,0.0,143.0,884.0,GasA,Ex,Y,SBrkr,884,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,Fin,1.0,TA,TA,Y,0,0,0,0,195,0,,,,0
1054,151000,RL,102.0,9750,,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602.0,LwQ,438.0,14.0,1054.0,GasA,Gd,Y,SBrkr,1054,0,0,1.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,Unf,2.0,TA,TA,Y,180,0,0,0,80,0,,,,0
2177,215000,RL,85.0,15600,,AllPub,Inside,Crawfor,Norm,Norm,Duplex,2Story,5,6,1950,1991,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,TA,Gd,CBlock,TA,TA,No,ALQ,375.0,Unf,0.0,657.0,1032.0,GasA,Ex,Y,SBrkr,1102,1075,0,0.0,0.0,2,1,5,2,TA,11,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1472,160000,RL,50.0,10784,,AllPub,FR2,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,76.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,802,670,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,164,0,0,0,0,0,,,,0
2514,250000,RL,60.0,11170,,AllPub,Corner,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Wood,Gd,TA,No,LwQ,1216.0,Unf,0.0,0.0,1216.0,GasA,Ex,Y,SBrkr,1298,1216,0,0.0,0.0,2,1,4,1,TA,8,Typ,0,,Attchd,Fin,2.0,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0
1804,189000,RL,93.0,7500,,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,994.0,994.0,GasA,Gd,Y,SBrkr,1028,776,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,140,60,0,0,0,0,,,,0
1268,133000,RL,50.0,12144,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,375.0,Unf,0.0,457.0,832.0,GasA,Gd,Y,SBrkr,1036,0,232,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,Unf,1.0,TA,TA,Y,0,28,0,0,0,0,,,Othr,0
1034,149900,RL,78.0,8014,,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,456.0,Unf,0.0,0.0,456.0,GasA,TA,Y,SBrkr,1034,0,0,0.0,1.0,1,0,3,1,TA,5,Typ,1,Fa,Basment,Fin,2.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1416,156500,RM,60.0,9600,Grvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,381.0,Unf,0.0,399.0,780.0,GasA,Ex,Y,SBrkr,940,476,0,0.0,1.0,1,0,3,1,Gd,7,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,0,24,0,0,0,0,,,,0
2260,328000,RL,80.0,14000,,AllPub,Inside,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201.0,Unf,0.0,105.0,1306.0,GasA,Ex,Y,SBrkr,1306,954,0,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,296,44,0,0,0,0,,,,0
1734,239500,RL,75.0,8013,,AllPub,Corner,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,741.0,Unf,0.0,846.0,1587.0,GasA,Ex,Y,SBrkr,1734,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,52,50,0,0,0,0,,,,0
1384,177900,RL,88.0,14137,,AllPub,Inside,Gilbert,Norm,Norm,1Fam,1Story,5,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,450.0,Unf,0.0,898.0,1348.0,GasA,Gd,Y,SBrkr,1384,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,Unf,2.0,TA,TA,Y,0,39,0,0,0,0,,,,0
1314,145000,RL,75.0,8400,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,922.0,Unf,0.0,392.0,1314.0,GasA,TA,Y,SBrkr,1314,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,RFn,1.0,TA,TA,Y,250,0,0,0,0,0,,,,0
1111,116900,RM,77.0,5700,,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,572.0,572.0,GasA,TA,Y,SBrkr,572,539,0,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,176,0,0,0,,,,0
2622,325000,RL,70.0,12256,,AllPub,Corner,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032.0,Unf,0.0,431.0,1463.0,GasA,Ex,Y,SBrkr,1500,1122,0,1.0,0.0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,RFn,2.0,TA,TA,Y,186,32,0,0,0,0,,,,0
1770,155000,RL,92.0,8640,,AllPub,Inside,NAmes,Feedr,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,300.0,TA,TA,CBlock,Gd,Fa,Mn,ALQ,361.0,Rec,483.0,56.0,900.0,GasA,Ex,Y,SBrkr,884,886,0,1.0,0.0,1,1,4,1,TA,7,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,0,60,0,0,270,0,,,Shed,455
1456,144000,RL,50.0,2179,,AllPub,Inside,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,70.0,Unf,0.0,785.0,855.0,GasA,Gd,Y,SBrkr,855,601,0,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,0,28,0,0,0,0,,,,0
1720,188000,RL,55.0,8010,,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840,880,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2.0,TA,TA,Y,138,48,0,0,0,0,,,,0
1511,225000,RL,90.0,11454,,AllPub,Corner,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,770.0,Unf,0.0,631.0,1401.0,GasA,Ex,Y,SBrkr,1511,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,Fin,3.0,TA,TA,Y,168,42,0,0,0,0,,,,0
1150,141000,RL,85.0,7945,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179.0,BLQ,506.0,465.0,1150.0,GasA,Ex,Y,FuseA,1150,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,RFn,1.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1986,205000,RL,55.0,13600,,AllPub,Inside,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,454.0,Unf,0.0,314.0,768.0,GasA,TA,Y,SBrkr,1186,800,0,0.0,0.0,2,1,3,1,TA,7,Typ,3,Fa,Attchd,Unf,2.0,TA,TA,Y,0,42,0,0,189,0,,,,0
1347,107500,RL,56.0,7000,,AllPub,Inside,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,969.0,Unf,0.0,148.0,1117.0,GasA,TA,Y,SBrkr,820,527,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,,,0.0,,,N,85,0,148,0,0,0,,,,0
1092,85500,RM,77.0,1890,,AllPub,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,294.0,Unf,0.0,252.0,546.0,GasA,TA,Y,SBrkr,546,546,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,,Attchd,Unf,1.0,TA,TA,Y,0,0,64,0,0,0,,,,0
2978,242000,RL,160.0,11275,,AllPub,Corner,NAmes,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,Gd,Gd,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,710.0,710.0,GasA,Ex,Y,SBrkr,1898,1080,0,0.0,0.0,2,1,5,1,Gd,11,Typ,1,Gd,BuiltIn,Fin,2.0,TA,TA,Y,240,0,0,0,0,0,,,,0
848,149000,RM,65.0,4438,,AllPub,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,1.0,0.0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,149,0,0,0,0,0,,,,0
1461,135000,RL,100.0,7155,,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,8,1926,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasA,TA,Y,SBrkr,686,775,0,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,N,0,0,116,0,0,0,,MnPrv,,0
1226,206000,RL,75.0,3880,,AllPub,Inside,Greens,Norm,Norm,Twnhs,1Story,8,6,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1052.0,Unf,0.0,174.0,1226.0,GasA,TA,Y,SBrkr,1226,0,0,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,223,78,0,0,0,0,,,,0
876,85000,RL,60.0,6410,,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,332.0,Rec,243.0,301.0,876.0,GasA,TA,Y,FuseA,876,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0
1786,300000,RL,81.0,14860,,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1538.0,Unf,0.0,240.0,1778.0,GasA,Ex,Y,SBrkr,1786,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,182,35,0,0,0,0,,,,0
2799,315000,RL,61.0,12585,,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,420.0,Gd,TA,PConc,Gd,TA,No,LwQ,247.0,GLQ,1039.0,0.0,1286.0,GasA,Ex,Y,SBrkr,1565,1234,0,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,Fin,3.0,TA,TA,Y,432,136,0,0,0,0,,,,0
2411,240050,RL,64.0,8000,,AllPub,Inside,NWAmes,PosA,Norm,1Fam,2Story,6,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,525.0,TA,TA,CBlock,TA,TA,No,Rec,915.0,Unf,0.0,93.0,1008.0,GasA,TA,Y,SBrkr,1403,1008,0,1.0,0.0,2,1,4,1,TA,8,Typ,1,Po,Attchd,RFn,2.0,TA,TA,Y,0,192,0,0,0,0,,,,0
1220,180000,RL,60.0,3182,,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1204.0,1220.0,GasA,Ex,Y,SBrkr,1220,0,0,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,100,16,0,0,0,0,,,,0
1436,139000,RL,75.0,10836,Grvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,892.0,892.0,GasA,Ex,Y,SBrkr,1254,182,0,0.0,1.0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,4.0,Fa,TA,N,0,0,100,0,0,0,,GdWo,,0
1470,185000,RL,80.0,9765,,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PConc,Gd,Gd,No,ALQ,310.0,Unf,0.0,370.0,680.0,GasA,Gd,Y,SBrkr,680,790,0,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,BuiltIn,Fin,2.0,TA,TA,Y,232,63,0,0,0,0,,,Shed,480
1499,187000,RL,68.0,12438,,AllPub,Inside,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,781.0,GasA,Ex,Y,SBrkr,795,704,0,0.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,413,91,0,0,0,0,,,,0
1850,326000,RL,32.0,16033,,AllPub,FR2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261.0,Unf,0.0,572.0,1833.0,GasA,Ex,Y,SBrkr,1850,0,0,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,519,112,0,0,0,0,,,,0
1641,178000,RM,80.0,9600,Grvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,16.0,Unf,0.0,712.0,728.0,GasA,Ex,Y,SBrkr,832,809,0,0.0,1.0,1,1,3,1,Ex,6,Typ,1,Gd,Detchd,Unf,2.0,Fa,TA,Y,0,0,234,0,0,0,,,,0
1767,239000,RL,60.0,5306,,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,495.0,Rec,215.0,354.0,1064.0,GasA,Gd,Y,SBrkr,1064,703,0,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2.0,Gd,TA,Y,441,35,0,0,0,0,,,,0
1573,133000,RM,124.0,6120,,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Ex,Y,SBrkr,989,584,0,0.0,0.0,1,0,3,1,Gd,6,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,0,54,0,120,0,,,,0
1136,123000,RM,30.0,6240,,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,80.0,Unf,0.0,624.0,704.0,GasA,Ex,Y,SBrkr,624,512,0,0.0,1.0,1,0,2,1,TA,6,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,365,80,0,0,0,,,,0
1652,139000,RM,67.0,10800,,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686.0,Unf,0.0,0.0,686.0,GasA,TA,Y,SBrkr,966,686,0,1.0,0.0,2,0,4,1,TA,7,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,0,196,0,0,0,,,Shed,1200
1375,140000,RL,63.0,11310,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1367.0,1367.0,GasA,Ex,Y,SBrkr,1375,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,0,30,0,0,0,0,,,,0
